lastSensorEventHours,lastSensorEventSeconds,lastSensorDayOfWeek,windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorID,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-OutsideDoor,sensorElTime-WorkArea,activity
8.0,31670.0,4.0,28.0,3.0,5.0,0.0,7.0,7.0,7.0,1.9134251931665969,0.42857142857142855,5.0,0.0,1.2700000000000002,0.0,0.0,11.69,8.05,6.96,5.1400000000000015,1.2400000000000002,0.0,26.593901,5110.850498,86400.0,11.958406,3.368115,9.023998,0.0,24.448346,5369.659228,Read
8.0,31670.0,4.0,27.0,0.0,5.0,0.0,7.0,7.0,7.0,1.9134251931665969,0.4814814814814815,5.0,0.0,1.2800000000000002,0.0,0.0,11.790000000000004,8.120000000000001,5.7200000000000015,6.19,1.2500000000000002,0.0,27.418317,5111.674914,86400.0,12.782822,4.192531,9.848414,0.0,25.272762,5370.483644,Read
8.0,31671.0,4.0,28.0,1.0,5.0,0.0,7.0,7.0,7.0,1.9134251931665969,0.4642857142857143,5.0,0.0,1.2900000000000005,0.0,0.0,11.890000000000002,6.8900000000000015,5.7700000000000005,7.25,1.2600000000000002,0.0,27.982793,5112.23939,86400.0,13.347298,4.757007,10.41289,0.0,25.837238,5371.04812,Read
8.0,31671.0,4.0,27.0,0.0,5.0,0.0,7.0,7.0,7.0,1.9320376948336555,0.4814814814814815,4.0,0.0,0.0,0.0,0.0,11.990000000000002,6.950000000000002,5.82,8.32,1.2700000000000002,0.0,28.062076,5112.318673,86400.0,13.426581,4.83629,10.492173,0.0,25.916521,5371.127403,Read
8.0,31672.0,4.0,27.0,1.0,5.0,0.0,7.0,7.0,7.0,1.901381543548856,0.4814814814814815,4.0,0.0,0.0,0.0,0.0,12.09,7.0100000000000025,4.57,9.4,1.2800000000000002,0.0,29.111273,5113.36787,86400.0,14.475778,5.885487,11.54137,0.0,26.965718,5372.1766,Read
8.0,31672.0,4.0,27.0,0.0,5.0,0.0,7.0,7.0,7.0,1.875054163348766,0.5185185185185185,4.0,0.0,0.0,0.0,0.0,12.19,5.7700000000000005,4.61,10.489999999999998,1.2900000000000005,0.0,29.192843,5113.4494399999985,86400.0,14.557348,5.967057,11.62294,0.0,27.047288,5372.25817,Read
8.0,31674.0,4.0,29.0,2.0,5.0,0.0,7.0,7.0,7.0,1.8774682879978284,0.5172413793103449,3.0,0.0,0.0,0.0,0.0,12.29,5.82,4.65,11.59,0.0,0.0,31.317147,5115.573743999998,86400.0,16.681652,8.091361000000001,13.747244,0.0,29.171592,5374.382474,Read
8.0,31676.0,4.0,30.0,2.0,5.0,0.0,7.0,7.0,7.0,1.8682734124061355,0.4666666666666667,3.0,0.0,0.0,0.0,0.0,11.090000000000002,5.870000000000003,4.69,12.7,0.0,0.0,33.172321000000004,5117.428918,86400.0,18.536826,9.946535,15.602418,0.0,31.026766,5376.237647999998,Read
8.0,31974.0,4.0,212.0,0.0,6.0,3.0,7.0,7.0,7.0,0.6883695593634158,0.2594339622641509,0.0,0.0,0.0,0.0,0.0,0.0,5.3900000000000015,27.960000000000008,1.0,0.0,0.0,330.953708,5415.210305,86400.0,316.318213,0.0577,110.311679,0.0,328.808153,5674.019035,Read
8.0,31974.0,4.0,210.0,0.0,6.0,3.0,7.0,7.0,7.0,0.985171746816915,0.30952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,5.19,27.14,2.02,0.0,0.0,331.1107140000001,5415.367311,86400.0,316.475219,0.062915,110.468685,0.0,328.965159,5674.176041,Read
8.0,31975.0,4.0,210.0,1.0,6.0,3.0,7.0,7.0,7.0,1.0911564760544914,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,5.24,26.07,3.04,0.0,0.0,332.024895,5416.281492,86400.0,317.3894,0.977096,111.382866,0.0,329.87934,5675.090222,Read
8.0,31975.0,4.0,208.0,0.0,6.0,3.0,7.0,7.0,7.0,1.1786137171821591,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,5.29,24.99,4.07,0.0,0.0,332.1985870000001,5416.455184,86400.0,317.563092,1.150788,111.556558,0.0,330.053032,5675.263914,Read
8.0,31989.0,4.0,212.0,14.0,6.0,3.0,7.0,7.0,7.0,1.2516291673878228,0.2783018867924528,0.0,0.0,0.0,0.0,0.0,0.0,5.34,23.9,5.109999999999999,0.0,0.0,345.697164,5429.953761,86400.0,331.061669,14.649365,125.055135,0.0,343.551609,5688.762491,Read
8.0,31990.0,4.0,200.0,0.0,6.0,3.0,7.0,7.0,7.0,1.3709505944546687,0.305,0.0,0.0,0.0,0.0,0.0,0.0,6.45,21.690000000000005,6.21,0.0,0.0,346.486579,5430.743176,86400.0,331.851084,0.030765,125.84455,0.0,344.341024,5689.5519060000015,Read
8.0,31990.0,4.0,199.0,0.0,6.0,3.0,7.0,7.0,7.0,1.4186196702756542,0.36180904522613067,0.0,0.0,0.0,0.0,0.0,0.0,6.51,20.570000000000004,7.27,0.0,0.0,346.80209,5431.058687,86400.0,332.1665950000001,0.34627600000000003,126.160061,0.0,344.656535,5689.867417,Read
8.0,31991.0,4.0,191.0,0.0,6.0,3.0,7.0,7.0,7.0,1.4983958159908184,0.8115183246073299,1.0,0.0,0.0,0.0,0.0,0.0,7.700000000000001,18.17,8.48,0.0,0.0,347.617345,5431.873942,86400.0,332.98185,0.045385,0.628862,0.0,345.47179,5690.682672,Read
8.0,31991.0,4.0,189.0,0.0,6.0,3.0,7.0,7.0,7.0,1.5240979830688348,0.8095238095238095,1.0,0.0,0.0,0.0,0.0,0.0,7.770000000000001,17.02,9.56,0.0,0.0,347.975709,5432.232306,86400.0,333.340214,0.403749,0.987226,0.0,345.830154,5691.041036,Read
8.0,31992.0,4.0,175.0,1.0,6.0,3.0,7.0,7.0,7.0,1.5410078709714834,0.8971428571428571,3.0,0.0,0.0,0.0,0.0,0.0,7.91,15.7,10.739999999999998,0.0,0.0,349.072182,5433.328779,86400.0,334.436687,1.500222,0.940427,0.0,346.926627,5692.137509,Read
8.0,32040.0,4.0,85.0,2.0,6.0,6.0,7.0,7.0,7.0,1.5699740752745006,0.4235294117647059,5.0,0.0,0.0,0.0,0.0,0.0,9.45,11.86,13.04,0.0,0.0,397.100669,5481.357266,86400.0,382.4651740000001,15.817687,1.7325279999999998,0.0,394.955114,5740.165996,Read
8.0,32041.0,4.0,67.0,1.0,6.0,6.0,7.0,7.0,7.0,1.549397853339606,0.26865671641791045,5.0,0.0,0.0,0.0,0.0,0.0,8.230000000000002,11.97,14.150000000000002,0.0,0.0,397.6793,5481.935897,86400.0,383.043805,16.396318,2.311159,0.0,395.533745,5740.744627,Read
8.0,32042.0,4.0,68.0,1.0,6.0,6.0,7.0,7.0,7.0,1.5179159574361385,0.2794117647058824,5.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,12.080000000000002,15.27,0.0,0.0,398.76327,5483.019867,86400.0,384.127775,17.480288,3.3951290000000003,0.0,396.617715,5741.828597,Read
8.0,32043.0,4.0,69.0,1.0,6.0,6.0,7.0,7.0,7.0,1.4823937016443556,0.3478260869565217,7.0,0.0,0.0,0.0,0.0,0.0,5.82,13.310000000000002,15.22,0.0,0.0,400.310635,5484.567232,86400.0,385.67514,19.027653,1.19235,0.0,398.16508,5743.375962,Read
8.0,32044.0,4.0,69.0,1.0,6.0,6.0,7.0,7.0,7.0,1.4823937016443556,0.6521739130434783,7.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001,13.43,15.050000000000002,0.0,0.0,400.845542,5485.102139,86400.0,386.210047,19.56256,1.727257,0.0,398.699987,5743.9108689999985,Read
8.0,32046.0,4.0,71.0,2.0,6.0,6.0,7.0,7.0,7.0,1.4823937016443556,0.6619718309859155,7.0,0.0,0.0,0.0,0.0,0.0,5.920000000000001,13.550000000000002,14.88,0.0,0.0,402.52374,5486.780337,86400.0,387.888245,21.240758,3.4054550000000003,0.0,400.378185,5745.589067,Read
8.0,32057.0,4.0,68.0,11.0,6.0,6.0,7.0,7.0,7.0,1.4823937016443556,0.4852941176470588,7.0,0.0,0.0,0.0,0.0,0.0,5.9700000000000015,13.670000000000002,14.710000000000004,0.0,0.0,414.183736,5498.440333,86400.0,399.548241,32.900754,15.065451,0.0,412.038181,5757.249063,Read
8.0,32058.0,4.0,68.0,1.0,6.0,6.0,7.0,7.0,7.0,1.4823937016443556,0.5,7.0,0.0,0.0,0.0,0.0,0.0,6.0200000000000005,13.790000000000004,14.540000000000004,0.0,0.0,414.890109,5499.146706,86400.0,400.254614,33.607127,15.771824,0.0,412.744554,5757.955436,Read
8.0,32058.0,4.0,68.0,0.0,6.0,6.0,7.0,7.0,7.0,1.4294732983598406,0.6029411764705882,7.0,0.0,0.0,0.0,0.0,0.0,4.770000000000001,13.91,15.670000000000005,0.0,0.0,415.299186,5499.555783,86400.0,400.663691,34.016203999999995,16.180901000000002,0.0,413.153631,5758.364513,Read
8.0,32059.0,4.0,69.0,1.0,6.0,6.0,7.0,7.0,7.0,1.4294732983598406,0.5942028985507246,7.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005,14.03,15.51,0.0,0.0,416.02109,5500.277687,86400.0,401.385595,34.738108000000004,16.902804999999994,0.0,413.875535,5759.086417,Read
8.0,32060.0,4.0,70.0,1.0,6.0,6.0,7.0,7.0,7.0,1.4294732983598406,0.6,6.0,0.0,0.0,0.0,0.0,0.0,4.8500000000000005,14.150000000000002,15.349999999999998,0.0,0.0,417.158646,5501.415243,86400.0,402.523151,35.875664,18.040361,0.0,415.013091,5760.223973,Read
8.0,32060.0,4.0,69.0,0.0,6.0,6.0,7.0,7.0,7.0,1.4183203709705836,0.6376811594202898,6.0,0.0,0.0,0.0,0.0,0.0,4.8900000000000015,12.970000000000002,16.49,0.0,0.0,417.348243,5501.60484,86400.0,402.712748,36.065261,18.229958,0.0,415.202688,5760.4135700000015,Read
8.0,32233.0,4.0,24.0,0.0,6.0,6.0,7.0,7.0,7.0,1.7351715149798406,0.5,1.0,0.0,2.2700000000000005,10.120000000000003,0.0,1.2900000000000005,14.68,0.0,5.990000000000001,0.0,0.0,8.369815,1.638374,86400.0,23.991228,0.053180999999999985,26.541345,0.0,587.533634,5932.744516,Read
8.0,32234.0,4.0,25.0,1.0,6.0,6.0,7.0,7.0,7.0,1.7687300505037868,0.56,1.0,0.0,2.29,10.21,0.0,0.0,14.81,0.0,7.04,0.0,0.0,9.468755,2.737314,86400.0,25.090168,1.152121,27.640285,0.0,588.632574,5933.843456000001,Read
8.0,32235.0,4.0,22.0,0.0,6.0,6.0,7.0,7.0,7.0,1.7424026703036974,0.5909090909090909,1.0,0.0,2.37,11.59,0.0,0.0,14.73,0.0,5.66,0.0,0.0,10.631513,0.7846029999999999,86400.0,26.252926,0.057842,28.803043,0.0,589.795332,5935.006214,Read
8.0,32235.0,4.0,21.0,0.0,6.0,6.0,7.0,7.0,7.0,1.7424026703036974,0.5714285714285714,1.0,0.0,2.390000000000001,11.69,0.0,0.0,14.86,0.0,5.4099999999999975,0.0,0.0,10.695946,0.849036,86400.0,26.317359000000003,0.122275,28.867476,0.0,589.859765,5935.070647,Read
8.0,32238.0,4.0,21.0,0.0,6.0,6.0,7.0,7.0,7.0,1.725492782401049,0.6190476190476191,1.0,0.0,2.45,10.400000000000002,0.0,0.0,16.26,0.0,5.24,0.0,0.0,13.26016,1.462905,86400.0,28.881573,0.04389,31.431690000000003,0.0,592.423979,5937.634861,Read
8.0,32238.0,4.0,18.0,0.0,6.0,6.0,7.0,7.0,7.0,1.746465798504072,0.6111111111111112,1.0,0.0,2.49,9.28,0.0,0.0,16.240000000000002,0.0,6.3400000000000025,0.0,0.0,13.403243,1.605988,86400.0,29.024656,0.0254,31.574773,0.0,592.567062,5937.777944,Read
8.0,32239.0,4.0,19.0,1.0,6.0,6.0,7.0,7.0,7.0,1.7816505692672708,0.5789473684210527,1.0,0.0,2.5100000000000007,9.36,0.0,0.0,15.080000000000002,0.0,7.4,0.0,0.0,14.737532,2.940277,86400.0,30.358945,1.359689,32.909062,0.0,593.901351,5939.112233,Read
8.0,32239.0,4.0,18.0,0.0,6.0,6.0,7.0,7.0,7.0,1.5398036978937617,0.7222222222222222,2.0,0.0,1.2500000000000002,9.32,0.0,0.0,15.170000000000005,0.0,8.610000000000001,0.0,0.0,14.996610999999998,0.156853,86400.0,30.618024,0.048237,33.168141,0.0,594.16043,5939.371311999998,Read
8.0,32243.0,4.0,19.0,0.0,6.0,6.0,7.0,7.0,7.0,1.5729143147225049,0.5789473684210527,3.0,0.0,1.2900000000000005,10.38,0.0,0.0,12.750000000000005,0.0,9.93,0.0,0.0,19.023127,1.983661,86400.0,34.64454,0.047979,37.194657,0.0,598.186946,5943.397828,Read
8.0,32248.0,4.0,20.0,0.0,6.0,6.0,7.0,7.0,7.0,1.567559950625438,0.5,4.0,0.0,0.0,9.35,0.0,1.02,12.78,0.0,11.200000000000005,0.0,0.0,23.197024,6.157558,86400.0,2.244648,0.051653,41.368554,0.0,602.3608429999998,5947.571725,Read
9.0,32481.0,4.0,60.0,0.0,1.0,1.0,7.0,7.0,7.0,1.913875597547824,0.25,3.0,0.0,0.0,6.330000000000001,0.0,12.89,6.9700000000000015,0.0,8.16,0.0,0.0,256.769362,54.040588,86400.0,0.345973,2.083911,274.940892,0.0,835.933181,6181.144063000002,Read
9.0,32486.0,4.0,63.0,5.0,1.0,1.0,5.0,5.0,7.0,1.896139965026508,0.2222222222222222,3.0,0.0,0.0,5.080000000000001,0.0,13.01,8.03,0.0,8.23,0.0,0.0,261.22249,58.493716000000006,86400.0,4.799101,0.0,279.39402,4.453128,840.386309,6185.597191,Read
9.0,32486.0,4.0,61.0,0.0,1.0,1.0,7.0,7.0,7.0,1.8593598634345,0.21311475409836064,3.0,0.0,0.0,3.82,0.0,13.130000000000004,8.100000000000001,0.0,9.3,0.0,0.0,261.250427,58.521653,86400.0,4.827038,0.027937,279.421957,0.0,840.414246,6185.625128,Read
9.0,32487.0,4.0,62.0,1.0,1.0,1.0,5.0,5.0,7.0,1.8062389286533893,0.20967741935483872,3.0,0.0,0.0,2.5500000000000007,0.0,13.250000000000002,9.170000000000002,0.0,9.38,0.0,0.0,263.107536,60.378762,86400.0,6.684147,0.0,281.279066,1.857109,842.2713550000002,6187.482237,Read
9.0,32488.0,4.0,63.0,1.0,1.0,1.0,7.0,7.0,7.0,1.8002119464072548,0.2222222222222222,3.0,0.0,0.0,2.5700000000000003,0.0,13.370000000000005,7.950000000000001,0.0,10.46,0.0,0.0,263.157073,60.428299,86400.0,6.7336839999999984,0.049537,281.328603,0.0,842.320892,6187.531774,Read
9.0,32488.0,4.0,61.0,0.0,1.0,1.0,7.0,7.0,7.0,1.5469837286905437,0.29508196721311475,3.0,0.0,0.0,1.2900000000000005,0.0,13.49,8.020000000000001,0.0,11.55,0.0,0.0,263.718769,60.98999499999999,86400.0,7.2953800000000015,0.611233,281.890299,0.0,842.882588,6188.093470000002,Read
9.0,32489.0,4.0,60.0,1.0,1.0,1.0,7.0,7.0,7.0,1.549397853339606,0.2833333333333333,2.0,0.0,0.0,0.0,0.0,13.61,8.09,0.0,12.650000000000004,0.0,0.0,264.852499,62.123725,86400.0,8.429110000000001,1.744963,283.024029,0.0,844.016318,6189.2272,Read
9.0,32490.0,4.0,58.0,1.0,1.0,1.0,5.0,5.0,7.0,1.565596230357602,0.7241379310344828,2.0,0.0,0.0,0.0,0.0,13.73,9.16,0.0,11.460000000000004,0.0,0.0,265.158407,62.429633,86400.0,8.735018,0.0,283.3299370000001,0.305908,844.322226,6189.533108,Read
9.0,32490.0,4.0,58.0,0.0,1.0,1.0,7.0,7.0,7.0,1.565596230357602,0.7586206896551724,2.0,0.0,0.0,0.0,0.0,13.85,9.240000000000002,0.0,11.260000000000002,0.0,0.0,265.214348,62.485574,86400.0,8.790958999999999,0.055941,283.385878,0.0,844.378167,6189.589049,Read
9.0,32492.0,4.0,59.0,2.0,1.0,1.0,7.0,7.0,7.0,1.565596230357602,0.7457627118644068,2.0,0.0,0.0,0.0,0.0,13.97,9.320000000000002,0.0,11.06,0.0,0.0,267.592371,64.863597,86400.0,11.168982000000002,2.433964,285.763901,0.0,846.7561900000002,6191.967072,Read
9.0,32493.0,4.0,60.0,1.0,1.0,1.0,7.0,7.0,7.0,1.549397853339606,0.7666666666666667,2.0,0.0,0.0,0.0,0.0,14.090000000000002,8.100000000000001,0.0,12.16,0.0,0.0,268.748115,66.019341,86400.0,12.324726,3.5897080000000003,286.919645,0.0,847.911934,6193.122816,Read
9.0,32495.0,4.0,62.0,2.0,1.0,1.0,7.0,7.0,7.0,1.521928094887362,0.7419354838709677,2.0,0.0,0.0,0.0,0.0,14.21,6.870000000000001,0.0,13.27,0.0,0.0,270.41314,67.684366,86400.0,13.989751,5.254733,288.58467,0.0,849.576959,6194.7878409999985,Read
9.0,32495.0,4.0,61.0,0.0,1.0,1.0,7.0,7.0,7.0,1.521928094887362,0.7540983606557377,2.0,0.0,0.0,0.0,0.0,14.330000000000005,6.9300000000000015,0.0,13.090000000000002,0.0,0.0,270.799234,68.07046,86400.0,14.375845000000002,5.640827,288.9707640000001,0.0,849.963053,6195.173935,Read
9.0,32496.0,4.0,61.0,1.0,1.0,1.0,7.0,7.0,7.0,1.521928094887362,0.7540983606557377,2.0,0.0,0.0,0.0,0.0,14.450000000000005,6.99,0.0,12.91,0.0,0.0,271.928927,69.200153,86400.0,15.505538,6.7705199999999985,290.100457,0.0,851.092746,6196.3036280000015,Read
9.0,32497.0,4.0,62.0,1.0,1.0,1.0,7.0,7.0,7.0,1.4823937016443556,0.7419354838709677,2.0,0.0,0.0,0.0,0.0,14.57,5.75,0.0,14.03,0.0,0.0,273.070644,70.34187,86400.0,16.647254999999998,7.912236999999998,291.2421740000001,0.0,852.2344630000001,6197.445345,Read
9.0,32501.0,4.0,65.0,4.0,1.0,1.0,5.0,5.0,7.0,1.521928094887362,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,14.690000000000005,6.8000000000000025,0.0,12.86,0.0,0.0,276.416342,73.687568,86400.0,19.992953,0.0,294.587872,3.3456980000000005,855.580161,6200.791043,Read
9.0,32501.0,4.0,64.0,0.0,1.0,1.0,7.0,7.0,7.0,1.5179159574361385,0.765625,1.0,0.0,0.0,0.0,0.0,13.510000000000002,6.860000000000001,0.0,13.98,0.0,0.0,276.47684,73.74806600000002,86400.0,20.053451000000006,0.060498,294.64837,0.0,855.640659,6200.851541,Read
9.0,32502.0,4.0,64.0,1.0,1.0,1.0,5.0,5.0,7.0,1.5410078709714834,0.765625,1.0,0.0,0.0,0.0,0.0,12.32,7.92,0.0,14.11,0.0,0.0,277.334217,74.60544300000002,86400.0,20.910828,0.0,295.5057470000001,0.8573770000000001,856.498036,6201.708918,Read
9.0,32502.0,4.0,64.0,0.0,1.0,1.0,7.0,7.0,7.0,1.5058231002082845,0.78125,1.0,0.0,0.0,0.0,0.0,12.420000000000005,6.690000000000001,0.0,15.24,0.0,0.0,277.366721,74.637947,86400.0,20.943332,0.032504000000000005,295.538251,0.0,856.5305400000002,6201.741422,Read
9.0,32503.0,4.0,64.0,1.0,1.0,1.0,5.0,5.0,7.0,1.5240979830688348,0.765625,1.0,0.0,0.0,0.0,0.0,11.22,7.75,0.0,15.38,0.0,0.0,278.474041,75.745267,86400.0,22.050652,0.0,296.645571,1.10732,857.6378599999998,6202.848742,Read
9.0,32507.0,4.0,62.0,4.0,1.0,1.0,5.0,5.0,7.0,1.53012496531497,0.7096774193548387,1.0,0.0,0.0,0.0,0.0,10.010000000000003,8.82,0.0,15.520000000000005,0.0,0.0,282.247637,79.518863,86400.0,25.824248,0.0,300.419167,4.880916,861.411456,6206.622338,Read
9.0,32507.0,4.0,61.0,0.0,1.0,1.0,7.0,7.0,7.0,1.4983958159908184,0.7213114754098361,1.0,0.0,0.0,0.0,0.0,8.790000000000003,8.900000000000002,0.0,16.66,0.0,0.0,282.338974,79.6102,86400.0,25.915585,0.091337,300.510504,0.0,861.502793,6206.713675,Read
9.0,32507.0,4.0,33.0,0.0,1.0,1.0,5.0,5.0,7.0,1.4854752972273344,0.4848484848484849,1.0,0.0,0.0,0.0,0.0,7.560000000000001,9.98,0.0,16.81,0.0,0.0,282.404069,79.67529499999998,86400.0,25.98068,0.0,300.575599,0.065095,861.567888,6206.77877,Read
9.0,32507.0,4.0,31.0,0.0,1.0,1.0,7.0,7.0,7.0,1.435591746027931,0.5161290322580645,1.0,0.0,0.0,0.0,0.0,6.320000000000001,10.07,0.0,17.96,0.0,0.0,282.436642,79.707868,86400.0,26.013253,0.032573000000000005,300.608172,0.0,861.600461,6206.811343,Read
9.0,32515.0,4.0,38.0,8.0,1.0,1.0,5.0,5.0,7.0,1.3995812306460644,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,5.070000000000001,11.16,0.0,18.12,0.0,0.0,291.024346,88.29557199999998,86400.0,34.600957,0.0,309.195876,8.587703999999999,870.188165,6215.399047,Read
9.0,32515.0,4.0,36.0,0.0,1.0,1.0,7.0,7.0,7.0,1.3248560371987566,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,3.8100000000000014,11.260000000000002,0.0,19.28,0.0,0.0,291.0533660000001,88.32459200000002,86400.0,34.629977000000004,0.02902,309.224896,0.0,870.217185,6215.428067,Read
9.0,32516.0,4.0,37.0,1.0,1.0,1.0,7.0,7.0,7.0,1.295461844238322,0.4324324324324325,1.0,0.0,0.0,0.0,0.0,3.8400000000000007,10.06,0.0,20.45,0.0,0.0,291.188481,88.459707,86400.0,34.765092,0.164135,309.360011,0.0,870.3523,6215.563182,Read
9.0,32516.0,4.0,36.0,0.0,1.0,1.0,7.0,7.0,7.0,1.198892336661554,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,2.5700000000000003,10.15,0.0,21.63,0.0,0.0,291.80783,89.07905600000002,86400.0,35.38444099999999,0.7834840000000001,309.97936,0.0,870.9716490000002,6216.182531,Read
9.0,32517.0,4.0,36.0,1.0,1.0,1.0,7.0,7.0,7.0,0.9110646787306328,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.2900000000000005,10.24,0.0,22.820000000000004,0.0,0.0,292.909252,90.180478,86400.0,36.485863,1.884906,311.080782,0.0,872.0730710000001,6217.283953,Read
9.0,32519.0,4.0,38.0,2.0,1.0,1.0,7.0,7.0,7.0,0.8812908992306927,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,10.330000000000002,0.0,24.02,0.0,0.0,294.229358,91.500584,86400.0,37.805969,3.205012,312.400888,0.0,873.3931769999998,6218.604059,Read
9.0,32520.0,4.0,34.0,1.0,1.0,1.0,7.0,7.0,7.0,0.8812908992306927,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,10.420000000000002,0.0,23.930000000000003,0.0,0.0,295.392113,92.663339,86400.0,38.968724,4.367767,313.563643,0.0,874.555932,6219.766814,Read
9.0,32795.0,4.0,106.0,0.0,7.0,7.0,7.0,7.0,7.0,0.9931136320912464,0.18867924528301888,0.0,0.0,19.66,0.0,0.0,0.0,13.69,0.0,1.0,0.0,0.0,36.84553,135.65431999999998,86400.0,314.596607,0.054124,589.191526,0.0,1150.183815,6495.394697,Read
9.0,32796.0,4.0,105.0,1.0,7.0,7.0,7.0,7.0,7.0,1.272905595320056,0.18095238095238086,0.0,0.0,18.53,0.0,0.0,0.0,13.81,0.0,2.01,0.0,0.0,37.944157,136.752947,86400.0,315.695234,1.152751,590.290153,0.0,1151.282442,6496.493324,Read
9.0,32904.0,4.0,200.0,4.0,7.0,7.0,7.0,7.0,7.0,1.3609640474436813,0.445,2.0,0.0,17.580000000000002,0.0,0.0,0.0,13.540000000000004,0.0,3.2300000000000004,0.0,0.0,4.382282,244.338744,86400.0,423.281031,10.718371,697.87595,0.0,1258.868239,6604.079121,Read
9.0,32905.0,4.0,194.0,0.0,7.0,7.0,7.0,7.0,7.0,1.4331761732195718,0.4587628865979381,2.0,0.0,15.230000000000002,0.0,0.0,0.0,14.71,0.0,4.41,0.0,0.0,0.172701,245.405705,86400.0,424.347992,0.039207,698.942911,0.0,1259.9352,6605.146082,Read
9.0,32906.0,4.0,194.0,1.0,0.0,7.0,7.0,7.0,7.0,1.4823937016443556,0.4896907216494845,2.0,0.0,14.06,0.0,0.0,0.0,14.840000000000005,0.0,5.45,0.0,0.0,0.81604,246.049044,86400.0,424.991331,0.682546,699.58625,0.0,1260.578539,6605.789421,Read
9.0,32906.0,4.0,194.0,0.0,0.0,7.0,7.0,7.0,7.0,1.521928094887362,0.4896907216494845,2.0,0.0,14.18,0.0,0.0,0.0,13.670000000000005,0.0,6.5,0.0,0.0,1.167955,246.400959,86400.0,425.343246,1.034461,699.938165,0.0,1260.9304539999996,6606.141336,Read
9.0,33141.0,4.0,116.0,0.0,0.0,5.0,7.0,7.0,7.0,0.8687053798097691,0.4051724137931034,0.0,0.0,23.95000000000001,0.0,0.0,0.0,9.400000000000002,0.0,1.0,0.0,0.0,0.872066,481.38326500000005,86400.0,660.3255519999999,0.063936,934.920471,0.0,1495.91276,6841.123642000001,Read
9.0,33142.0,4.0,105.0,0.0,0.0,5.0,7.0,7.0,7.0,1.1589385323502772,0.5047619047619047,0.0,0.0,23.07,0.0,0.0,0.0,9.260000000000002,0.0,2.02,0.0,0.0,1.643468,482.154667,86400.0,661.096954,0.046349,935.691873,0.0,1496.684162,6841.895044,Read
9.0,33143.0,4.0,105.0,1.0,0.0,5.0,7.0,7.0,7.0,1.2120594671313871,0.5333333333333333,2.0,0.0,23.180000000000003,0.0,0.0,0.0,8.110000000000001,0.0,3.06,0.0,0.0,0.461238,483.22076,86400.0,662.163047,1.112442,936.757966,0.0,1497.7502550000004,6842.961137,Read
9.0,33143.0,4.0,97.0,0.0,0.0,5.0,7.0,7.0,7.0,1.2948203552808069,0.5051546391752577,2.0,0.0,22.08,0.0,0.0,0.0,8.18,0.0,4.09,0.0,0.0,0.815651,483.57517300000006,86400.0,662.5174599999998,1.466855,937.112379,0.0,1498.104668,6843.31555,Read
9.0,33144.0,4.0,92.0,0.0,0.0,5.0,7.0,7.0,7.0,1.3628980971151297,0.5543478260869565,3.0,0.0,21.040000000000006,0.0,0.0,0.0,8.100000000000001,0.0,5.210000000000001,0.0,0.0,0.854175,484.726283,86400.0,663.66857,0.902684,938.263489,0.0,1499.255778,6844.466659999999,Read
9.0,33145.0,4.0,93.0,1.0,0.0,5.0,7.0,7.0,7.0,1.3709505944546687,0.7096774193548387,3.0,0.0,21.22,0.0,0.0,0.0,6.870000000000001,0.0,6.26,0.0,0.0,0.967236,484.839344,86400.0,663.781631,1.015745,938.37655,0.0,1499.368839,6844.579720999999,Read
9.0,33147.0,4.0,80.0,0.0,0.0,5.0,7.0,7.0,7.0,1.4186196702756542,0.925,4.0,0.0,19.910000000000004,0.0,0.0,0.0,6.880000000000001,0.0,7.56,0.0,0.0,0.161075,486.994562,86400.0,665.936849,2.04809,940.531768,0.0,1501.524057,6846.734939,Read
9.0,33147.0,4.0,75.0,0.0,0.0,5.0,7.0,7.0,7.0,1.4565647621309539,0.9333333333333332,4.0,0.0,18.780000000000005,0.0,0.0,0.0,6.94,0.0,8.63,0.0,0.0,0.275256,487.108743,86400.0,666.05103,2.162271,940.645949,0.0,1501.638238,6846.84912,Read
